date,min_temp,max_temp,temp_entry_3,temp_entry_6,temp_entry_9,temp_entry_12,temp_entry_15,temp_entry_18,temp_entry_21,temp_entry_24,humidity_entry_3,humidity_entry_6,humidity_entry_9,humidity_entry_12,humidity_entry_15,humidity_entry_18,humidity_entry_21,humidity_entry_24,pressure_entry_3,pressure_entry_6,pressure_entry_9,pressure_entry_12,pressure_entry_15,pressure_entry_18,pressure_entry_21,pressure_entry_24,wind_entry_3,wind_entry_6,wind_entry_9,wind_entry_12,wind_entry_15,wind_entry_18,wind_entry_21,wind_entry_24,discomfort_entry_3,discomfort_entry_6,discomfort_entry_9,discomfort_entry_12,discomfort_entry_15,discomfort_entry_18,discomfort_entry_21,discomfort_entry_24,pecipitation_3,pecipitation_6,pecipitation_9,pecipitation_12,pecipitation_15,pecipitation_18,pecipitation_21,pecipitation_24
2022/08/09,27.7,35.7,28.1,28.3,32.2,34.6,34.1,31.2,29.5,28.9,79,81,65,58,58,65,70,74,1007.4,1008.0,1007.8,1006.6,1005.3,1005.4,1007.0,1007.3,4,4,4,7,7,6,7,6,79,79,83,85,85,81,79,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/08/08,26.2,33.9,26.6,27.0,31.8,33.0,32.6,30.2,29.4,28.7,89,88,69,63,64,72,74,78,1009.2,1009.8,1009.5,1008.3,1007.0,1007.1,1008.1,1007.8,4,2,4,5,5,7,6,6,77,78,82,84,83,81,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/08/07,24.4,33.0,24.8,25.1,27.0,28.4,31.2,29.0,27.2,27.2,86,90,78,73,66,77,85,87,1008.9,1010.1,1009.8,1009.0,1008.1,1008.3,1010.1,1010.1,3,1,2,3,3,4,2,3,74,76,77,78,82,80,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2022/08/06,22.3,28.8,22.4,22.6,24.6,27.4,27.7,26.4,26.1,25.1,82,75,70,65,65,73,76,86,1007.3,1008.6,1008.8,1008.0,1007.0,1007.4,1009.1,1009.5,2,3,2,2,3,4,2,2,71,70,72,76,76,76,76,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/08/05,21.6,27.7,22.1,22.2,23.7,25.3,26.0,24.9,23.6,22.9,96,94,84,79,76,76,77,79,1005.4,1006.4,1006.1,1006.2,1005.0,1005.9,1007.2,1007.2,3,3,3,3,4,4,2,3,72,72,72,75,76,73,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2022/08/04,24.1,29.7,25.8,24.5,25.3,25.0,25.5,23.5,22.5,22.3,82,82,85,89,90,99,98,97,1005.5,1007.1,1006.9,1006.5,1005.0,1005.8,1005.9,1006.0,4,2,1,3,2,3,3,3,75,74,75,76,76,74,72,72,0.0,6.5,8.5,0.0,1.0,0.0,0.0,3.0
2022/08/03,28.2,36.1,28.3,29.0,32.8,34.7,32.2,31.2,31.9,29.3,92,83,65,64,75,79,72,75,1007.3,1007.6,1006.7,1003.8,1003.3,1002.7,1004.2,1004.5,1,2,1,5,4,2,2,3,80,80,83,86,84,83,83,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/08/02,27.6,35.9,28.1,28.6,33.0,34.6,35.2,33.4,31.0,29.3,79,80,67,63,58,61,76,84,1009.1,1010.4,1010.2,1008.4,1007.2,1007.6,1008.7,1008.0,2,2,1,4,5,2,3,2,79,79,85,86,86,84,83,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/08/01,27.1,35.9,27.5,27.8,32.0,34.0,33.7,31.3,29.1,30.1,81,82,64,58,64,70,81,75,1011.0,1011.3,1010.9,1009.6,1008.4,1008.4,1010.0,1010.5,3,1,2,4,6,4,3,3,78,78,83,85,84,82,80,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/31,27.2,35.0,27.7,28.5,32.1,34.6,34.1,31.2,29.0,28.7,83,81,68,64,58,72,83,78,1010.6,1011.0,1010.6,1009.5,1008.7,1009.2,1010.6,1011.7,3,2,2,4,4,4,2,3,78,79,83,86,85,82,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/30,26.5,34.5,27.6,27.6,31.0,33.4,32.9,30.6,28.6,27.8,81,89,68,62,63,73,81,83,1012.6,1013.2,1012.8,1011.5,1010.6,1010.4,1011.1,1010.8,2,3,2,5,5,3,2,2,78,79,82,84,83,81,79,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/29,24.6,33.9,26.0,25.5,30.0,33.3,32.4,30.0,28.6,27.4,88,90,70,66,65,73,80,82,1013.1,1014.3,1014.4,1012.7,1011.3,1011.5,1012.9,1012.7,3,1,3,6,7,5,4,3,77,76,80,85,83,81,79,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/28,26.1,32.9,27.0,26.7,29.7,32.2,32.1,29.1,27.2,25.9,86,86,74,70,68,78,88,89,1010.1,1010.9,1011.6,1011.3,1010.2,1011.3,1013.8,1013.0,2,2,4,4,5,4,3,3,78,77,80,84,83,80,79,76,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/27,26.2,33.6,26.6,26.8,30.6,32.8,32.0,29.8,28.3,27.5,89,84,71,66,66,73,78,86,1008.7,1008.8,1008.9,1008.6,1007.6,1008.4,1010.2,1010.1,5,4,7,5,6,5,6,4,77,77,81,83,83,80,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/26,25.6,29.1,27.1,25.8,25.6,25.6,28.2,27.5,26.9,27.0,89,100,99,100,90,90,91,89,1007.6,1008.1,1009.0,1008.4,1007.7,1007.3,1008.9,1009.1,2,3,4,2,3,3,4,5,79,77,77,77,80,79,78,79,0.0,0.0,0.0,2.0,7.5,2.0,0.0,0.0
2022/07/25,25.5,33.5,25.8,26.5,31.5,32.3,32.5,29.0,28.3,27.7,78,78,53,66,67,81,83,86,1006.4,1007.1,1007.8,1007.5,1006.7,1007.1,1007.9,1008.0,4,4,4,6,5,4,4,5,75,76,80,83,83,80,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/24,24.9,32.8,25.1,25.9,29.1,32.2,31.0,28.9,27.4,27.0,89,84,69,58,65,69,72,73,1002.3,1003.9,1004.7,1004.2,1003.9,1004.5,1006.1,1006.2,1,2,2,6,5,4,4,4,76,76,79,82,81,78,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/23,25.1,33.6,26.3,26.3,29.5,32.4,32.6,30.1,27.5,25.7,81,89,76,66,57,59,77,86,995.8,997.0,997.6,997.9,998.0,999.4,1002.0,1002.5,3,1,1,4,5,3,2,2,76,77,80,83,82,79,78,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/22,26.1,32.8,26.3,26.8,27.6,29.7,31.7,29.3,27.3,26.5,90,86,84,84,66,74,81,80,999.2,999.0,998.7,996.4,994.9,994.8,996.0,995.6,4,5,5,3,4,4,4,3,77,77,78,81,82,80,78,76,0.0,0.0,0.0,0.5,4.5,1.0,0.0,0.0
2022/07/21,25.0,32.8,26.3,26.3,29.9,31.7,30.3,26.7,27.0,26.9,72,76,63,61,67,87,87,89,1003.3,1003.8,1003.8,1002.9,1001.7,1002.0,1001.9,1000.6,3,2,3,4,7,5,5,4,75,76,79,81,80,77,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/20,24.8,34.5,26.4,25.9,31.1,32.9,33.9,32.1,29.0,27.3,88,92,56,44,45,42,64,72,996.8,998.3,999.3,999.2,999.6,1000.4,1002.5,1003.0,2,2,6,7,5,3,4,3,77,76,80,80,82,79,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/19,26.5,31.6,27.0,26.7,28.4,28.7,27.4,26.6,26.6,26.0,76,81,81,79,90,88,87,90,1000.7,1001.5,1000.3,998.7,997.7,997.0,997.5,996.9,3,3,4,4,3,3,2,2,77,77,79,79,79,77,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/18,23.1,32.2,23.2,25.1,27.1,30.8,31.5,29.5,27.3,27.3,99,94,80,67,60,68,76,77,999.0,1000.5,1000.9,1001.1,1000.3,1000.6,1001.8,1001.3,0,2,2,3,3,3,2,3,74,76,78,81,81,79,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/17,22.1,29.8,22.1,22.9,24.8,26.6,28.7,27.8,25.5,24.1,100,100,89,82,79,83,88,91,997.5,998.6,998.9,997.8,996.3,996.0,997.7,998.7,2,2,3,4,5,4,2,1,72,72,74,77,79,78,76,74,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5
2022/07/16,22.6,24.7,23.5,22.9,22.9,23.5,24.4,24.3,23.3,22.8,100,100,100,100,99,99,99,99,998.3,999.4,1000.8,1000.6,999.8,1000.2,1000.9,999.1,1,2,3,1,2,3,4,4,74,72,72,74,75,75,74,72,8.5,1.0,0.5,6.5,0.0,0.5,0.5,0.0
2022/07/15,22.8,25.3,23.4,23.5,23.8,24.6,24.4,23.9,23.5,23.6,99,100,97,97,97,100,100,100,1000.5,1000.6,1000.5,1000.0,998.8,998.8,998.8,998.8,2,1,3,2,3,2,1,1,74,74,74,75,75,74,74,74,0.0,3.0,10.0,4.0,10.0,13.0,0.0,0.0
2022/07/14,22.9,26.9,23.3,23.0,25.1,25.4,23.6,23.1,22.9,23.1,96,98,86,87,97,99,100,100,1002.1,1002.6,1002.8,1002.4,1002.0,1001.9,1002.4,1001.3,3,3,2,3,3,4,2,2,73,73,75,76,74,73,72,74,2.0,4.0,0.5,1.5,0.0,0.0,0.5,0.5
2022/07/13,22.6,25.2,22.7,22.8,23.7,23.8,24.9,24.2,23.3,23.4,100,100,100,100,98,95,98,97,1003.2,1003.5,1003.2,1002.9,1002.2,1002.4,1003.4,1002.5,3,3,2,1,2,2,3,3,72,72,74,74,75,75,74,73,0.0,0.0,2.0,0.0,1.5,1.5,4.5,3.0
2022/07/12,25.2,28.5,25.6,25.7,26.9,27.4,27.5,26.0,23.6,22.8,82,83,81,80,77,82,100,100,1005.5,1005.7,1005.4,1004.4,1003.5,1003.6,1004.4,1004.4,1,2,2,3,4,5,3,2,75,75,77,78,78,76,74,72,45.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2022/07/11,24.9,34.4,25.5,25.0,28.0,31.8,32.6,29.2,26.9,25.7,86,90,81,58,55,68,78,85,1004.6,1005.5,1005.4,1005.0,1004.1,1004.9,1006.8,1006.4,2,1,2,5,5,5,4,2,76,76,79,81,82,79,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/10,24.3,31.8,26.0,25.5,27.5,30.2,30.2,28.1,26.3,25.5,77,79,74,66,61,68,84,89,1001.5,1002.8,1004.2,1003.5,1002.8,1003.4,1005.0,1004.6,3,5,3,6,6,4,4,3,76,75,77,80,79,78,77,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/09,21.8,32.0,22.9,23.0,27.7,30.0,31.5,27.1,25.9,26.1,72,75,60,52,52,73,82,80,1001.2,1001.5,1001.1,1000.0,999.5,1000.0,1001.6,1001.1,2,2,2,3,5,3,3,4,70,71,76,78,80,77,75,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/08,22.4,31.0,22.8,24.2,27.2,28.8,29.6,26.9,24.4,23.9,85,76,57,57,53,61,69,73,1006.0,1006.2,1005.6,1003.8,1001.7,1002.4,1003.6,1002.4,2,2,4,3,3,3,3,2,71,73,75,77,77,74,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/07,23.1,31.4,23.5,24.3,25.5,27.4,29.8,26.5,24.2,23.1,90,85,76,67,63,68,79,83,1007.0,1007.6,1008.0,1007.4,1005.8,1006.9,1007.7,1007.3,2,2,4,4,5,4,4,3,73,74,75,76,79,75,73,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/06,23.6,31.1,23.9,24.0,26.8,29.5,28.2,26.9,24.2,24.1,96,96,78,66,73,77,86,84,1002.8,1002.9,1002.7,1002.2,1002.4,1004.4,1006.9,1007.2,3,2,3,3,2,5,3,3,74,75,76,79,78,76,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022/07/05,24.0,32.1,24.5,25.2,29.6,30.9,27.3,25.3,24.5,23.9,87,82,68,60,77,87,93,99,1007.1,1007.8,1007.2,1006.1,1005.6,1005.0,1005.2,1004.1,2,3,2,6,6,5,5,2,74,75,79,80,77,76,75,74,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/04,24.4,29.3,26.5,26.5,24.4,26.4,28.8,27.2,25.7,24.4,79,82,98,91,72,76,76,82,1006.6,1006.9,1007.4,1007.4,1006.4,1005.7,1007.2,1007.2,2,1,1,2,2,2,2,1,76,77,75,77,78,77,75,74,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0
2022/07/03,25.2,35.3,25.4,27.1,30.9,34.2,31.2,28.5,27.5,27.0,89,86,67,57,67,74,71,73,1009.3,1009.5,1009.1,1007.7,1007.1,1007.3,1007.2,1006.4,1,1,2,4,2,2,4,2,76,78,81,85,82,78,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/02,25.4,35.2,25.7,27.1,32.0,34.0,33.0,29.6,27.9,27.1,89,87,60,61,57,71,69,78,1011.9,1012.6,1012.5,1011.3,1009.7,1009.5,1010.3,1009.7,1,1,2,6,5,3,3,3,76,78,82,85,83,79,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/07/01,25.4,37.0,25.8,28.1,32.8,35.6,35.7,30.7,27.5,26.7,89,71,54,46,48,64,84,87,1011.1,1012.4,1012.5,1011.5,1010.5,1011.1,1012.2,1012.2,2,2,2,5,4,4,2,1,76,78,82,85,85,80,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/30,25.3,36.4,26.3,27.6,33.1,35.5,35.6,32.6,29.6,26.9,79,79,55,51,50,57,70,85,1008.1,1009.0,1009.2,1008.8,1008.4,1008.9,1010.3,1010.7,2,1,3,5,6,5,2,2,76,78,83,85,85,82,79,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/29,25.3,35.4,25.9,26.3,31.1,34.0,32.9,31.1,27.0,25.8,87,85,60,60,59,61,77,85,1006.3,1006.9,1006.6,1006.1,1005.4,1005.1,1006.7,1007.3,2,1,3,5,4,3,2,2,76,77,81,85,82,81,77,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/28,24.8,35.1,25.1,26.7,31.2,32.6,34.2,29.7,27.6,25.7,83,79,67,57,57,69,75,85,1009.2,1009.9,1009.0,1008.2,1006.4,1006.2,1007.2,1007.1,1,1,2,4,4,5,2,2,75,76,82,82,85,79,77,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/27,24.1,35.7,24.6,26.2,32.6,33.7,34.8,31.5,28.5,27.2,78,80,51,49,42,63,65,71,1010.0,1010.6,1010.6,1009.3,1008.0,1007.9,1010.7,1010.2,1,2,2,4,2,3,5,3,73,76,81,82,83,81,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/26,25.9,36.2,26.8,26.8,32.6,35.0,30.9,30.7,27.2,25.8,68,67,48,45,58,58,73,74,1008.0,1010.0,1010.0,1009.0,1007.9,1008.7,1010.0,1009.9,5,2,5,5,7,4,4,4,75,75,81,84,79,79,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/25,25.9,35.4,26.6,27.0,31.5,34.8,34.3,30.6,28.8,26.4,79,79,59,51,52,64,71,80,1000.4,1002.4,1003.3,1002.7,1002.1,1003.7,1006.5,1007.8,7,5,4,6,7,5,4,4,76,78,81,84,84,80,78,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/24,22.9,32.6,23.2,24.0,29.7,31.1,30.8,28.5,27.0,26.7,93,92,69,60,60,69,76,78,1005.9,1005.1,1003.6,1002.2,999.9,999.7,1000.8,1000.5,4,3,7,9,6,8,5,7,73,74,79,81,80,78,77,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/23,21.6,26.2,21.8,21.9,23.8,25.4,24.8,23.9,23.7,23.5,94,94,84,78,81,84,88,85,1008.5,1009.2,1009.5,1009.0,1008.3,1008.5,1009.4,1007.7,2,3,2,2,3,4,3,2,70,70,72,75,74,73,73,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022/06/22,21.4,28.6,21.8,21.5,24.3,26.9,25.9,24.8,23.6,22.5,100,99,93,71,74,80,86,90,1005.2,1006.5,1007.0,1006.6,1006.4,1007.4,1008.5,1008.7,2,3,3,3,4,4,3,2,71,71,75,76,74,74,73,71,3.0,0.0,0.5,0.0,0.0,0.0,0.5,5.0
2022/06/21,22.2,30.1,22.6,23.7,27.1,29.5,28.3,25.1,23.0,22.2,95,88,71,54,62,85,95,97,1003.1,1004.8,1005.7,1004.6,1004.8,1005.7,1006.5,1006.4,1,2,1,2,4,4,3,2,72,73,77,77,77,75,73,72,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/20,21.4,30.3,22.3,22.4,26.6,29.4,28.2,26.1,23.5,22.4,90,93,74,64,72,77,88,95,1002.7,1003.2,1002.9,1002.0,1000.7,1001.1,1002.3,1002.5,2,1,1,3,5,3,2,1,71,72,76,78,78,76,73,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/19,19.5,28.9,20.0,20.8,25.2,27.7,28.3,25.2,23.0,23.0,100,100,79,72,66,76,87,86,1005.7,1006.7,1006.8,1005.7,1003.8,1002.7,1003.6,1003.3,2,2,2,4,5,5,2,2,69,69,75,77,78,74,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/18,19.9,25.9,20.7,21.4,24.1,24.8,25.3,23.3,21.5,20.6,94,95,79,76,78,90,100,100,1008.1,1008.7,1008.9,1008.3,1007.3,1006.3,1006.8,1005.6,1,2,1,3,3,4,1,1,69,70,73,73,75,73,71,69,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/17,19.1,28.0,19.7,20.6,23.0,25.1,27.1,25.7,22.2,20.9,98,93,80,71,65,70,88,95,1005.8,1005.8,1006.2,1006.4,1005.5,1005.8,1007.2,1007.8,1,1,1,1,3,3,2,1,68,69,72,74,76,74,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/16,17.3,24.1,17.6,18.1,19.4,21.4,23.0,22.9,21.7,20.1,94,93,87,79,77,82,85,96,1007.3,1008.0,1008.4,1007.2,1006.5,1005.6,1006.2,1006.2,1,1,1,1,2,1,2,2,65,66,67,69,71,71,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/15,15.1,18.7,15.3,15.4,17.1,17.3,18.1,17.4,17.7,17.7,96,99,88,96,93,98,93,92,1014.0,1014.1,1013.7,1011.7,1009.9,1009.6,1009.0,1007.7,2,1,3,2,2,2,2,1,62,62,64,65,66,65,65,65,0.0,0.0,0.0,0.0,1.0,0.5,2.5,1.0
2022/06/14,17.0,18.6,17.7,17.1,17.7,18.0,18.0,17.2,16.5,15.4,79,80,78,77,77,78,86,95,1014.4,1015.3,1016.1,1015.8,1015.2,1015.2,1015.9,1014.9,3,3,4,3,3,4,3,2,64,63,63,64,64,63,63,62,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0
2022/06/13,17.0,27.4,17.9,18.9,22.8,24.9,23.9,20.9,19.6,18.5,52,55,41,43,54,60,54,68,1007.5,1008.9,1009.4,1009.8,1010.0,1011.7,1014.2,1014.3,2,2,2,4,5,4,5,4,60,62,65,69,69,65,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/12,18.0,26.6,18.9,19.1,22.4,25.1,23.5,22.1,20.6,20.3,97,94,80,58,67,79,49,44,1004.4,1004.3,1004.0,1003.3,1003.7,1004.6,1007.6,1008.0,3,2,2,4,2,3,3,5,67,67,70,72,71,70,64,63,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.5
2022/06/11,19.9,25.4,20.5,20.9,22.8,24.3,23.5,21.9,21.3,19.4,86,88,74,65,71,73,86,96,1013.6,1014.2,1014.0,1012.6,1011.1,1009.7,1009.0,1007.0,3,2,2,3,4,3,4,1,68,68,70,72,71,68,69,67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/10,18.0,25.2,18.3,18.2,21.1,23.0,23.8,23.2,21.4,20.9,90,91,76,65,67,67,81,84,1013.6,1014.9,1014.7,1013.8,1012.8,1013.6,1015.0,1014.6,2,2,2,4,3,3,4,3,66,66,68,70,71,70,69,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/09,15.9,24.7,16.0,16.1,17.5,20.0,23.4,21.1,19.6,18.9,97,94,88,81,63,74,82,88,1012.2,1013.0,1013.6,1013.7,1012.1,1012.6,1014.4,1014.4,2,2,2,2,2,4,4,2,63,63,64,67,70,68,67,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/08,14.7,20.5,15.1,14.8,16.9,17.9,19.6,18.7,17.4,17.0,88,89,80,78,75,78,86,88,1006.6,1008.4,1009.2,1009.1,1008.6,1009.5,1011.4,1012.1,3,2,2,3,3,3,3,2,61,60,62,64,66,65,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/07,15.6,19.8,15.8,16.3,19.3,18.3,17.7,16.4,15.8,15.4,100,98,73,82,90,92,89,91,991.0,992.8,995.3,997.8,999.5,1001.9,1004.7,1005.9,4,3,3,3,2,2,4,2,62,64,66,65,65,63,62,62,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.5
2022/06/06,15.8,18.4,16.8,16.5,16.0,16.7,17.0,16.5,16.5,15.8,95,97,97,99,98,98,99,100,1005.3,1003.0,1001.8,999.0,995.6,993.7,992.0,990.6,4,4,2,3,4,2,2,4,64,64,63,64,65,64,64,62,1.0,2.5,5.0,8.0,14.0,15.0,5.5,6.0
2022/06/05,18.3,26.2,19.5,18.9,23.0,24.4,23.8,22.7,20.1,18.4,83,83,71,56,72,74,85,91,1008.1,1008.9,1008.3,1006.6,1005.6,1006.0,1007.2,1006.4,2,3,1,2,5,3,4,4,67,66,71,71,71,70,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/04,15.8,25.6,17.0,17.6,21.4,23.5,23.6,21.5,19.5,18.8,92,85,61,46,53,64,69,81,1008.7,1009.9,1010.0,1008.7,1008.1,1008.6,1009.3,1008.3,3,2,3,2,6,5,4,4,64,64,67,68,69,67,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/03,19.0,27.2,19.2,20.1,23.6,27.0,23.4,18.4,17.5,18.0,88,85,69,63,70,95,95,88,1003.9,1005.0,1005.2,1003.5,1002.2,1004.9,1006.7,1007.6,3,2,2,4,3,2,3,3,67,68,71,76,71,66,65,66,0.0,0.5,3.0,2.0,0.0,0.0,0.0,0.0
2022/06/02,17.6,28.1,17.9,18.9,24.4,26.3,26.3,23.3,22.0,21.4,89,79,63,62,55,71,74,75,1005.2,1006.7,1006.5,1005.0,1003.6,1003.1,1004.3,1004.2,2,2,2,6,6,6,5,3,65,65,71,74,73,71,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/06/01,17.3,27.1,18.8,18.2,22.6,25.7,25.2,23.2,20.8,19.0,92,73,41,24,43,50,71,82,1004.7,1006.1,1006.8,1005.4,1004.4,1005.3,1006.2,1005.2,1,3,3,3,4,5,4,3,66,64,65,66,70,68,67,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/31,16.6,20.4,17.3,17.0,18.2,19.0,20.0,20.3,19.8,18.6,96,99,99,96,83,79,86,93,1002.4,1002.1,1002.1,1001.6,1000.0,1001.1,1002.9,1003.6,3,2,2,3,2,3,2,1,65,65,67,67,68,67,67,66,0.0,0.0,0.0,0.0,0.0,2.5,3.0,5.0
2022/05/30,18.8,27.8,19.1,20.7,25.3,25.8,26.1,21.7,19.5,18.9,88,68,58,56,58,71,78,83,1002.6,1003.6,1004.3,1004.2,1003.0,1003.9,1005.0,1004.1,1,2,3,3,4,6,5,4,67,66,72,72,74,68,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/29,16.6,31.2,17.0,19.8,26.6,29.9,30.4,26.6,22.3,20.2,70,61,40,34,33,44,70,83,1002.4,1003.5,1003.3,1002.2,1001.1,1001.5,1003.3,1003.0,2,2,3,4,4,5,3,2,62,65,71,74,75,72,69,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/28,16.8,27.7,17.5,18.6,24.1,26.2,26.6,23.9,22.0,21.7,94,95,50,52,52,52,44,43,996.0,997.4,998.1,998.0,998.1,998.7,1001.0,1002.1,1,1,2,5,4,2,4,3,65,66,70,73,73,69,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/27,19.4,24.6,20.7,19.4,19.6,20.2,23.5,22.6,21.1,19.2,82,95,97,99,89,90,96,91,1002.2,1000.2,997.4,996.3,994.0,993.8,994.4,994.9,5,6,5,5,4,3,2,2,68,67,68,69,73,71,70,67,0.0,0.0,0.0,0.0,26.5,8.0,12.0,0.5
2022/05/26,17.2,26.2,17.7,19.2,22.8,25.7,24.6,22.2,21.3,21.0,92,86,67,53,55,66,76,80,1008.8,1009.3,1008.9,1007.6,1006.0,1006.5,1006.8,1005.0,2,2,3,5,5,5,6,5,65,67,69,72,71,69,68,69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/25,18.0,27.0,18.5,19.6,22.8,26.5,26.2,22.4,20.3,18.9,90,84,67,45,45,63,78,85,1012.4,1012.7,1012.4,1010.6,1009.3,1009.4,1010.5,1009.1,3,2,3,5,5,5,5,4,66,67,69,72,72,69,67,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/24,16.5,26.2,17.4,18.2,21.9,24.9,24.2,21.8,20.3,19.3,81,80,62,56,62,72,80,87,1013.2,1014.1,1014.4,1013.4,1012.2,1011.7,1013.2,1012.9,2,1,2,4,7,5,3,3,64,65,67,71,71,68,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/23,16.0,26.1,17.1,16.2,19.2,23.8,24.6,20.4,18.4,17.7,88,82,76,58,48,67,75,80,1004.0,1004.9,1006.9,1006.9,1007.8,1010.2,1013.0,1013.5,4,3,3,3,4,3,4,3,64,62,66,70,69,66,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2022/05/22,14.0,25.9,14.6,15.0,18.0,23.6,24.8,20.9,18.6,18.0,96,93,77,62,52,72,86,85,1003.3,1003.2,1002.8,1001.1,1000.3,1002.1,1004.2,1003.1,1,3,3,4,2,3,4,3,61,61,64,70,70,67,66,65,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0
2022/05/21,19.1,20.7,19.2,19.4,19.4,17.5,18.0,17.5,16.5,15.1,89,84,87,100,93,85,98,99,1010.3,1010.7,1010.4,1009.4,1007.1,1006.1,1006.3,1005.3,2,2,2,1,4,1,2,2,67,67,67,65,66,64,64,62,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
